# reinj  reinj2  l_iter
-1.64721667479 2.44128914723 2
-1.71232212468 2.5904209276 2
-1.19454783613 1.56459695221 6
-1.13757705224 1.46962074642 6
-1.10016853634 1.40873938883 7
-1.280429258 1.71306125852 5
-1.82212608806 2.85983976806 1
-0.769087792635 0.915888283418 12
-0.81445317116 0.979102172893 11
-1.47737711314 2.08293950745 3
1.26464460922 -1.08891581582 5
-1.86338303559 2.96781538204 1
-0.840168322379 1.01542172498 11
-1.10508361082 1.41666867912 7
-1.05821419739 1.34189912763 7
-1.80601339163 2.81878786056 1
-0.327355580562 0.35816579858 24
-1.95418401306 3.21968348121 1
-0.771960659282 0.919866581456 12
-0.769406712749 0.91632964324 12
-0.805166200554 0.966098277609 11
-0.80142205129 0.960872382107 11
-0.889386523603 1.08623222484 10
-0.778578519764 0.929051403166 12
-1.36144565918 1.86005590524 4
-0.772017130629 0.919944837958 12
-0.769629825139 0.916638453754 12
-0.80106647311 0.960376583453 11
-0.771535359835 0.919277281676 12
-0.769339411051 0.916236497409 12
-0.807053804316 0.968736548414 11
-1.31164382356 1.76891681391 5
-0.788547213568 0.942942592673 11
-1.83345138772 2.88908068868 1
-1.78389589168 2.76337847351 1
1.38198194278 -1.17239531904 4
-1.10280162829 1.41298464246 7
-1.15613356339 1.50028347595 6
-1.29516738699 1.73931789068 5
-1.22771314851 1.62111984561 6
-1.97037002447 3.26689154529 1
-0.961680765089 1.19340336303 9
-0.817364993116 0.983191653676 11
-1.26994193371 1.6945330552 5
-1.04644883056 1.32342263777 8
-1.9112174492 3.09766998275 1
-1.20861513961 1.58841220691 6
-0.773759032292 0.922359656866 12
-0.807122799479 0.968833028185 11
-1.79957332899 2.80255875572 1
-0.853683966432 1.03472799321 10
-0.813577960242 0.977874137571 11
-1.5423397304 2.21517482634 3
-1.40581183556 1.94345708913 4
-1.4483057149 2.02563898088 4
-1.10401902533 1.41494944753 7
-1.10288334052 1.41311648077 7
-1.15248645896 1.49423069193 6
-0.828976936488 0.999558490103 11
-0.76948424548 0.916436952731 12
-0.80324619095 0.963417223781 11
-0.8356018963 1.00893842427 11
-1.25444624325 1.66737403332 5
-1.35979107049 1.85699640966 4
-1.00700903593 1.26224180345 8
-1.96043523336 3.23790458277 1
-0.806427231022 0.967860526382 11
-1.89183597232 3.04433313365 1
-1.57725890047 2.28866124976 3
-0.771331896241 0.918995403559 12
-0.770484013032 0.917821048885 12
-0.781230257198 0.932739972087 12
-0.780178665265 0.931276637473 12
-1.80020220163 2.80413906847 1
-0.941571269006 1.16318574851 9
-1.48911164405 2.1063757017 3
-0.774630920003 0.92356909164 12
-0.854647682759 1.03610588856 10
-1.09388707966 1.39863619034 7
-1.59353295189 2.32343278717 3
-1.25029868494 1.66014845993 5
-0.802561644104 0.962461951066 11
-1.80667527475 2.82046157481 1
-0.0385861871675 0.0401925802286 56
0.333925341366 -0.327368006777 22
-1.5220019631 2.17313665457 3
-1.40309904944 1.93828195989 4
-1.54209906726 2.21467316808 3
-1.4127182726 1.95663811924 4
-1.22057303272 1.60888531275 6
-1.1790973928 1.53858256139 6
-1.83497777021 2.89304632631 1
-0.771015673974 0.918557365225 12
-0.773439443377 0.921916468856 12
-0.794516354968 0.951259565984 11
-0.797337361516 0.955182156389 11
-1.68770007288 2.53316372712 2
-1.79857248899 2.80004569969 1
-1.93525753044 3.16528732943 1
-0.860814704777 1.04493938459 10
-0.790997607346 0.94636751167 11
-0.895522945096 1.09517211231 10
-0.945625039697 1.16925160596 9
-1.24763938519 1.65552531544 5
-1.98234607011 3.30227464764 1
-1.39279121947 1.91870722654 4
-1.92672658206 3.14113511459 1
-0.963714653163 1.1964773612 9
-0.922692023991 1.1351024271 9
-1.74814173001 2.67578845937 2
-0.785252675381 0.938344253278 11
-0.899986460853 1.10169296547 10
-1.6017293044 2.34113434576 3
-1.20469192836 1.58175097083 6
-0.825142059493 0.994142914473 11
-0.83534167874 1.00856941523 11
-1.21117073051 1.59275947426 6
-0.772487630805 0.92059692912 12
-0.773445965003 0.921925512048 12
-0.79471896295 0.951541108511 11
-0.835087736093 1.00820935037 11
-1.17122386785 1.52543195902 6
-0.830584171555 1.00183126638 11
-0.794963680212 0.951881203457 11
-0.898696802518 1.09980730009 10
-1.33796409455 1.81685688036 4
-0.801156540969 0.960502160961 11
-0.785614730367 0.938849229308 11
-1.3611434497 1.85949681935 4
-0.786109068766 0.939538851371 11
-1.01760473517 1.27861172222 8
-1.33780992759 1.81657588696 4
-0.951146687502 1.17753462476 9
-0.959515663035 1.19013465283 9
-0.771935640693 0.919831911959 12
-0.769322394198 0.916212946493 12
-0.807570132656 0.969458638164 11
