-16.934 -96.0774
-16.934 -101.221
-16.934 -98.8145
-16.934 -92.2783
-16.934 -98.9298
-16.934 -93.0389
-16.934 -98.2585
-16.934 -99.7754
-16.934 -95.9986
-16.934 -102.63
-16.934 -100.932
-16.934 -98.3276
-16.934 -100.211
-16.934 -96.9773
-16.934 -100.485
-16.934 -97.519
-16.934 -95.4162
-16.934 -93.938
-16.934 -97.2156
-16.934 -92.2888
-16.934 -98.9216
-16.934 -92.9918
-16.934 -98.3047
-16.934 -100.062
-16.934 -96.66
-16.934 -98.8967
-16.934 -92.8427
-16.934 -98.4463
-16.934 -101.125
-16.934 -98.656
-16.934 -90.5545
-16.934 -100.046
-16.934 -96.6265
-16.934 -98.8842
-16.934 -92.7644
-16.934 -98.5183
-16.934 -102.09
-16.934 -100.158
-16.934 -96.8667
-16.928 -93.6727
-16.928 -97.568
-16.928 -95.722
-16.928 -92.3073
-16.928 -98.9117
-16.928 -92.8976
-16.928 -98.4001
-16.928 -100.684
-16.928 -97.8776
-16.928 -97.6144
-16.928 -96.0359
-16.928 -101.792
-16.928 -99.7037
-16.928 -95.8034
-16.928 -91.5849
-16.928 -99.4375
-16.928 -95.0616
-16.928 -95.1167
-16.928 -94.9647
-16.928 -95.3664
-16.928 -94.1557
-16.928 -96.9111
-16.928 -99.8395
-16.928 -96.1397
-16.928 -100.747
-16.928 -97.9918
-16.928 -98.2438
-16.928 -99.6511
-16.928 -95.6661
-16.928 -92.7015
-16.928 -98.5803
-16.928 -88.3654
-16.928 -101
-16.928 -98.4352
-16.928 -100.97
-16.928 -98.3825
-16.928 -100.552
-16.928 -97.6343
-16.928 -96.1661
-16.928 -100.559
-16.928 -97.6475
-16.928 -96.2514
-16.928 -100.04
-16.928 -96.5999
-16.928 -98.8947
-16.928 -92.7926
-16.928 -98.4981
-16.928 -101.638
-16.928 -99.4689
-16.928 -95.1558
-16.928 -94.8523
-16.928 -95.6321
-16.928 -92.913
-16.928 -98.3855
-16.928 -100.574
-16.928 -97.6758
-16.928 -96.4303
-16.928 -99.2511
-16.928 -94.445
-16.928 -96.441
-16.928 -99.2155
-16.928 -94.3145
-16.928 -96.6617
-16.928 -98.8935
-16.928 -92.7851
-16.928 -98.5049
-16.928 -101.736
-16.928 -99.6192
-16.928 -95.5814
-16.928 -93.1999
-16.928 -98.1012
-16.928 -98.8423
-16.928 -92.4405
-16.928 -98.804
-16.928 -92.1482
-16.928 -99.0363
-16.928 -93.5618
-16.928 -97.7011
-16.928 -96.5865
-16.928 -98.9049
-16.928 -92.8558
-16.928 -98.4398
-16.928 -101.011
-16.928 -98.4532
-16.928 -101.135
-16.928 -98.6615
-16.928 -90.5465
-16.928 -100.054
-16.928 -96.6296
-16.928 -98.8837
-16.928 -92.7228
-16.928 -98.5612
-16.928 -87.0742
-16.928 -101.415
-16.928 -99.1176
-16.928 -93.9256
-16.928 -97.2406
-16.928 -92.5915
-16.928 -98.6763
-16.928 -90.7784
-16.922 -98.9588
-16.922 -93.1346
-16.922 -98.1744
-16.922 -99.2165
-16.922 -94.2958
-16.922 -96.7012
-16.922 -98.9276
-16.922 -92.9566
-16.922 -98.3498
-16.922 -100.279
-16.922 -97.0912
-16.922 -83.0523
-16.922 -102.299
-16.922 -100.444
-16.922 -97.4168
-16.922 -94.5025
